session_id	experiment_id	code	name	comments	event_id	type	device_time	logged_time	time	confidence_interval	delay	filter_id	left_gaze_x	left_gaze_y	left_gaze_z	left_eye_cam_x	left_eye_cam_y	left_eye_cam_z	left_angle_x	left_angle_y	left_raw_x	left_raw_y	left_pupil_measure1	left_pupil_measure1_type	left_pupil_measure2	left_pupil_measure2_type	left_ppd_x	left_ppd_y	left_velocity_x	left_velocity_y	left_velocity_xy	right_gaze_x	right_gaze_y	right_gaze_z	right_eye_cam_x	right_eye_cam_y	right_eye_cam_z	right_angle_x	right_angle_y	right_raw_x	right_raw_y	right_pupil_measure1	right_pupil_measure1_type	right_pupil_measure2	right_pupil_measure2_type	right_ppd_x	right_ppd_y	right_velocity_x	right_velocity_y	right_velocity_xy	status	
1	1	E1S01	Session Name	None	78	52	716857.125	18.6460914612	716857.125	0.0	-716838.4375	0	-9.78859996796	-22.8160991669	0.0	0.366499990225	0.820299983025	0.0	0.0	0.0	8.95820045471	-68.4712982178	24.6310997009	70	0.0	0	0.0	0.0	0.0	0.0	0.0	-35.6735992432	-76.8065032959	0.0	0.535099983215	0.807799994946	0.0	0.0	0.0	-39.354801178	-83.8324966431	26.7085990906	70	0.0	0	0.0	0.0	0.0	0.0	0.0	39	
1	1	E1S01	Session Name	None	79	52	716857.125	18.6761302948	716857.125	0.0	-716838.4375	0	-6.95609998703	-21.8953990936	0.0	0.366600006819	0.820200026035	0.0	0.0	0.0	23.0629997253	-5.26770019531	24.6856994629	70	0.0	0	0.0	0.0	0.0	0.0	0.0	-33.393901825	-77.9944992065	0.0	0.535199999809	0.808000028133	0.0	0.0	0.0	-9.57540035248	-87.4341964722	26.8307991028	70	0.0	0	0.0	0.0	0.0	0.0	0.0	39	
1	1	E1S01	Session Name	None	80	52	716857.1875	18.7060909271	716857.1875	0.0	-716838.4375	0	-7.19750022888	-21.3502998352	0.0	0.366800010204	0.820500016212	0.0	0.0	0.0	-14.4221000671	-9.7063999176	24.6089000702	70	0.0	0	0.0	0.0	0.0	0.0	0.0	-31.4200000763	-80.7738037109	0.0	0.535399973392	0.808600008488	0.0	0.0	0.0	-10.7377004623	-110.472702026	26.9743995667	70	0.0	0	0.0	0.0	0.0	0.0	0.0	39	
1	1	E1S01	Session Name	None	81	52	716857.1875	18.7360782623	716857.1875	0.0	-716838.4375	0	-15.8168001175	-690.057922363	0.0	0.36779999733	0.826699972153	0.0	0.0	0.0	-15.8168001175	-690.057922363	24.9041004181	70	0.0	0	0.0	0.0	0.0	0.0	0.0	-62.5346984863	-681.929321289	0.0	0.534600019455	0.814899981022	0.0	0.0	0.0	-62.5346984863	-681.929321289	27.1035003662	70	0.0	0	0.0	0.0	0.0	0.0	0.0	7	
1	1	E1S01	Session Name	None	82	52	716857.25	18.7860736847	716857.25	0.0	-716838.4375	0	4.76779985428	-1225.27539062	0.0	0.369100004435	0.832000017166	0.0	0.0	0.0	4.76779985428	-1225.27539062	24.6627006531	70	0.0	0	0.0	0.0	0.0	0.0	0.0	-29.4820995331	-1187.7734375	0.0	0.535300016403	0.820599973202	0.0	0.0	0.0	-29.4820995331	-1187.7734375	26.6464996338	70	0.0	0	0.0	0.0	0.0	0.0	0.0	7	
1	1	E1S01	Session Name	None	83	52	716857.25	18.8160572052	716857.25	0.0	-716838.4375	0	34.1581993103	-1282.4564209	0.0	0.369899988174	0.833500027657	0.0	0.0	0.0	63.4737014771	-1339.49182129	24.5921001434	70	0.0	0	0.0	0.0	0.0	0.0	0.0	28.4036998749	-1122.4564209	0.0	0.5367000103	0.821600019932	0.0	0.0	0.0	86.141998291	-1057.3059082	27.7425994873	70	0.0	0	0.0	0.0	0.0	0.0	0.0	7	
1	1	E1S01	Session Name	None	84	52	716857.3125	18.836063385	716857.3125	0.0	-716838.4375	0	51.1068992615	-1280.47314453	0.0	0.371100008488	0.834800004959	0.0	0.0	0.0	84.6400985718	-1276.2421875	24.8099002838	70	0.0	0	0.0	0.0	0.0	0.0	0.0	10.6252002716	-1146.78808594	0.0	0.537500023842	0.823599994183	0.0	0.0	0.0	-24.9990997314	-1195.47265625	26.8773994446	70	0.0	0	0.0	0.0	0.0	0.0	0.0	7	
1	1	E1S01	Session Name	None	85	52	716857.3125	18.8760738373	716857.3125	0.0	-716838.4375	0	-163.468307495	-844.056396484	0.0	0.0	0.0	0.0	0.0	0.0	-800.0	450.0	0.0	70	0.0	0	0.0	0.0	0.0	0.0	0.0	3.73830008507	-1130.66943359	0.0	0.539200007915	0.824899971485	0.0	0.0	0.0	-16.698299408	-1082.84240723	27.7570991516	70	0.0	0	0.0	0.0	0.0	0.0	0.0	4	
1	1	E1S01	Session Name	None	86	52	716857.375	18.9061050415	716857.375	0.0	-716838.4375	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70	0.0	0	0.0	0.0	0.0	0.0	0.0	8	
1	1	E1S01	Session Name	None	87	52	716857.375	18.9863643646	716857.375	0.0	-716838.4375	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70	0.0	0	0.0	0.0	0.0	0.0	0.0	8	
1	1	E1S01	Session Name	None	88	52	716857.4375	19.036315918	716857.4375	0.0	-716838.375	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70	0.0	0	0.0	0.0	0.0	0.0	0.0	8	
1	1	E1S01	Session Name	None	89	52	716857.5	19.0661716461	716857.5	0.0	-716838.4375	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70	0.0	0	0.0	0.0	0.0	0.0	0.0	8	
1	1	E1S01	Session Name	None	90	52	716857.5	19.1161117554	716857.5	0.0	-716838.375	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70	0.0	0	0.0	0.0	0.0	0.0	0.0	8	
1	1	E1S01	Session Name	None	91	52	716857.5625	19.1461296082	716857.5625	0.0	-716838.4375	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70	0.0	0	0.0	0.0	0.0	0.0	0.0	8	
1	1	E1S01	Session Name	None	92	52	716857.625	19.1861152649	716857.625	0.0	-716838.4375	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70	0.0	0	0.0	0.0	0.0	0.0	0.0	8	
1	1	E1S01	Session Name	None	93	52	716857.625	19.226190567	716857.625	0.0	-716838.4375	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70	0.0	0	0.0	0.0	0.0	0.0	0.0	8	
1	1	E1S01	Session Name	None	94	52	716857.6875	19.2861175537	716857.6875	0.0	-716838.375	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70	0.0	0	0.0	0.0	0.0	0.0	0.0	8	
1	1	E1S01	Session Name	None	95	52	716857.75	19.3151130676	716857.75	0.0	-716838.4375	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70	0.0	0	0.0	0.0	0.0	0.0	0.0	8	
1	1	E1S01	Session Name	None	96	52	716857.75	19.3651256561	716857.75	0.0	-716838.4375	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70	0.0	0	0.0	0.0	0.0	0.0	0.0	8	
1	1	E1S01	Session Name	None	97	52	716857.8125	19.395160675	716857.8125	0.0	-716838.4375	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70	0.0	0	0.0	0.0	0.0	0.0	0.0	8	
1	1	E1S01	Session Name	None	98	52	716857.8125	19.4551506042	716857.8125	0.0	-716838.375	0	-142.676696777	-675.880371094	0.0	0.378800004721	0.828299999237	0.0	0.0	0.0	-55.056098938	-28.6536998749	26.5226993561	70	0.0	0	0.0	0.0	0.0	0.0	0.0	-4.5827999115	-936.886413574	0.0	0.545199990273	0.816699981689	0.0	0.0	0.0	-37.0511016846	-176.80140686	28.1121997833	70	0.0	0	0.0	0.0	0.0	0.0	0.0	7	
1	1	E1S01	Session Name	None	99	52	716857.875	19.4559612274	716857.875	0.0	-716838.4375	0	-4.98470020294	-11.5249004364	0.0	0.379000008106	0.827099978924	0.0	0.0	0.0	-4.98470020294	-11.5249004364	26.2357006073	70	0.0	0	0.0	0.0	0.0	0.0	0.0	-17.4694004059	-103.930198669	0.0	0.546599984169	0.815400004387	0.0	0.0	0.0	-17.4694004059	-103.930198669	29.1769008636	70	0.0	0	0.0	0.0	0.0	0.0	0.0	7	
1	1	E1S01	Session Name	None	100	52	716857.9375	19.4751605988	716857.9375	0.0	-716838.4375	0	-10.4399003983	22.8456993103	0.0	0.379299998283	0.826099991798	0.0	0.0	0.0	-10.4399003983	22.8456993103	25.7908992767	70	0.0	0	0.0	0.0	0.0	0.0	0.0	21.1779003143	-164.241195679	0.0	0.547399997711	0.815199971199	0.0	0.0	0.0	21.1779003143	-164.241195679	29.8269004822	70	0.0	0	0.0	0.0	0.0	0.0	0.0	7	
1	1	E1S01	Session Name	None	101	52	716858.0	19.5051879883	716858.0	0.0	-716838.4375	0	-15.0343999863	15.2555999756	0.0	0.379299998283	0.825999975204	0.0	0.0	0.0	-19.617099762	7.68489980698	24.9232997894	70	0.0	0	0.0	0.0	0.0	0.0	0.0	-7.96360015869	-126.268699646	0.0	0.547599971294	0.814999997616	0.0	0.0	0.0	-37.0308990479	-88.3929977417	29.7021007538	70	0.0	0	0.0	0.0	0.0	0.0	0.0	7	
1	1	E1S01	Session Name	None	102	52	716858.0	19.5351524353	716858.0	0.0	-716838.4375	0	-13.7250995636	1.04309999943	0.0	0.379000008106	0.825900018215	0.0	0.0	0.0	-11.1000995636	-27.1630001068	24.2982997894	70	0.0	0	0.0	0.0	0.0	0.0	0.0	3.57680010796	-140.472503662	0.0	0.547699987888	0.81510001421	0.0	0.0	0.0	26.6585998535	-168.891906738	30.5557003021	70	0.0	0	0.0	0.0	0.0	0.0	0.0	7	
1	1	E1S01	Session Name	None	103	52	716858.0625	19.5851573944	716858.0625	0.0	-716838.4375	0	-25.5562992096	16.0625991821	0.0	0.378199994564	0.824999988079	0.0	0.0	0.0	-60.6277008057	60.8414993286	23.5100002289	70	0.0	0	0.0	0.0	0.0	0.0	0.0	7.56979990005	-142.08380127	0.0	0.54699999094	0.814599990845	0.0	0.0	0.0	19.3782997131	-146.835006714	30.1928005219	70	0.0	0	0.0	0.0	0.0	0.0	0.0	7	
1	1	E1S01	Session Name	None	104	52	716858.0625	19.6152877808	716858.0625	0.0	-716838.4375	0	-23.7152004242	4.19220018387	0.0	0.377799987793	0.825500011444	0.0	0.0	0.0	-16.1333999634	-42.5970001221	25.5447006226	70	0.0	0	0.0	0.0	0.0	0.0	0.0	6.5204000473	-136.261993408	0.0	0.546299993992	0.814199984074	0.0	0.0	0.0	2.25329995155	-113.339202881	29.0046005249	70	0.0	0	0.0	0.0	0.0	0.0	0.0	7	
1	1	E1S01	Session Name	None	105	52	716858.125	19.6451950073	716858.125	0.0	-716838.4375	0	-19.8029994965	-10.3885002136	0.0	0.37650001049	0.825600028038	0.0	0.0	0.0	-0.521300017834	-80.9066009521	26.7411994934	70	0.0	0	0.0	0.0	0.0	0.0	0.0	4.41169977188	-130.000701904	0.0	0.545099973679	0.813899993896	0.0	0.0	0.0	-5.9373998642	-99.7665023804	29.2602996826	70	0.0	0	0.0	0.0	0.0	0.0	0.0	39	
1	1	E1S01	Session Name	None	116	52	716858.125	19.6750812531	716858.125	0.0	-716838.4375	0	-16.4384994507	-19.23279953	0.0	0.375499993563	0.825200021267	0.0	0.0	0.0	2.95449995995	-68.8737030029	27.2712001801	70	0.0	0	0.0	0.0	0.0	0.0	0.0	5.8358001709	-121.070503235	0.0	0.544099986553	0.813300013542	0.0	0.0	0.0	14.1224002838	-70.1604995728	29.077999115	70	0.0	0	0.0	0.0	0.0	0.0	0.0	39	
1	1	E1S01	Session Name	None	118	52	716858.1875	19.7052021027	716858.1875	0.0	-716838.4375	1001	-13.607000351	-25.6590995789	0.0	0.374900013208	0.825900018215	0.0	0.0	0.0	4.86660003662	-66.1681976318	27.5830001831	70	0.0	0	0.0	0.0	0.0	0.0	0.0	4.96600008011	-116.547996521	0.0	0.543399989605	0.813899993896	0.0	0.0	0.0	-0.905799984932	-87.9744033813	28.9058990479	70	0.0	0	0.0	0.0	0.0	0.0	0.0	39	
1	1	E1S01	Session Name	None	120	52	716858.1875	19.735168457	716858.1875	0.0	-716838.4375	1001	-13.5061998367	-30.7639007568	0.0	0.374500006437	0.826099991798	0.0	0.0	0.0	-13.4898996353	-66.0578994751	27.2665996552	70	0.0	0	0.0	0.0	0.0	0.0	0.0	5.96770000458	-116.898200989	0.0	0.543200016022	0.814300000668	0.0	0.0	0.0	13.5228996277	-121.597198486	28.4160995483	70	0.0	0	0.0	0.0	0.0	0.0	0.0	39	
1	1	E1S01	Session Name	None	121	52	716858.25	19.785238266	716858.25	0.0	-716838.4375	1001	-10.5998001099	-32.1992988586	0.0	0.374599993229	0.825500011444	0.0	0.0	0.0	12.852399826	-40.4127998352	26.6257991791	70	0.0	0	0.0	0.0	0.0	0.0	0.0	5.88640022278	-114.649299622	0.0	0.543200016022	0.813700020313	0.0	0.0	0.0	5.07980012894	-97.8555984497	28.1474990845	70	0.0	0	0.0	0.0	0.0	0.0	0.0	39	
1	1	E1S01	Session Name	None	122	52	716858.25	19.8153171539	716858.25	0.0	-716838.4375	1001	-8.89509963989	-32.4818992615	0.0	0.374500006437	0.824800014496	0.0	0.0	0.0	5.32719993591	-31.231300354	25.1902999878	70	0.0	0	0.0	0.0	0.0	0.0	0.0	7.97690010071	-117.79599762	0.0	0.543099999428	0.813300013542	0.0	0.0	0.0	26.8824005127	-148.680099487	28.2486000061	70	0.0	0	0.0	0.0	0.0	0.0	0.0	39	
1	1	E1S01	Session Name	None	123	52	716858.3125	19.8454742432	716858.3125	0.0	-716838.4375	1001	468.032012939	503.937805176	0.0	0.376199990511	0.821300029755	0.0	0.0	0.0	468.032012939	503.937805176	9.06169986725	70	0.0	0	0.0	0.0	0.0	0.0	0.0	9.67210006714	-118.170799255	0.0	0.542599976063	0.813000023365	0.0	0.0	0.0	25.7318992615	-123.22530365	28.089799881	70	0.0	0	0.0	0.0	0.0	0.0	0.0	7	
1	1	E1S01	Session Name	None	124	52	716858.3125	19.8752670288	716858.3125	0.0	-716838.4375	1001	-800.0	450.0	0.0	0.0	0.0	0.0	0.0	0.0	-800.0	450.0	0.0	70	0.0	0	0.0	0.0	0.0	0.0	0.0	9.18630027771	-125.100097656	0.0	0.542299985886	0.812300026417	0.0	0.0	0.0	3.02929997444	-199.157897949	27.8812999725	70	0.0	0	0.0	0.0	0.0	0.0	0.0	4	
1	1	E1S01	Session Name	None	125	52	716858.375	19.905374527	716858.375	0.0	-716838.4375	1001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70	0.0	0	0.0	0.0	0.0	0.0	0.0	8	
1	1	E1S01	Session Name	None	126	52	716858.375	20.0056743622	716858.375	0.0	-716838.375	1001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70	0.0	0	0.0	0.0	0.0	0.0	0.0	8	
1	1	E1S01	Session Name	None	127	52	716858.4375	20.0455417633	716858.4375	0.0	-716838.375	1001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70	0.0	0	0.0	0.0	0.0	0.0	0.0	8	
1	1	E1S01	Session Name	None	128	52	716858.5	20.0953559875	716858.5	0.0	-716838.4375	1001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70	0.0	0	0.0	0.0	0.0	0.0	0.0	8	
1	1	E1S01	Session Name	None	129	52	716858.5625	20.1451263428	716858.5625	0.0	-716838.375	1001	-387.838287354	202.119003296	0.0	0.374199986458	0.824100017548	0.0	0.0	0.0	23.2733001709	-45.1305999756	27.0354003906	70	0.0	0	0.0	0.0	0.0	0.0	0.0	11.2732000351	-122.902603149	0.0	0.542599976063	0.812900006771	0.0	0.0	0.0	33.7545013428	-97.1587982178	28.1919994354	70	0.0	0	0.0	0.0	0.0	0.0	0.0	7	
1	1	E1S01	Session Name	None	130	52	716858.625	20.1469898224	716858.625	0.0	-716838.4375	1001	-251.344802856	117.689102173	0.0	0.374300003052	0.824400007725	0.0	0.0	0.0	17.8218002319	-48.8431015015	28.0709991455	70	0.0	0	0.0	0.0	0.0	0.0	0.0	17.3183002472	-122.852500916	0.0	0.542999982834	0.813099980354	0.0	0.0	0.0	86.9858016968	-121.860496521	29.1196994781	70	0.0	0	0.0	0.0	0.0	0.0	0.0	7	
1	1	E1S01	Session Name	None	131	52	716858.625	20.1752281189	716858.625	0.0	-716838.4375	1001	-192.976699829	72.1270980835	0.0	0.374199986458	0.824100017548	0.0	0.0	0.0	-24.0475006104	-60.4396018982	28.4423999786	70	0.0	0	0.0	0.0	0.0	0.0	0.0	19.0792007446	-122.977203369	0.0	0.542599976063	0.812799990177	0.0	0.0	0.0	36.9374008179	-124.104103088	28.8537006378	70	0.0	0	0.0	0.0	0.0	0.0	0.0	7	
1	1	E1S01	Session Name	None	132	52	716858.6875	20.2052288055	716858.6875	0.0	-716838.4375	1001	-167.397903442	33.5569992065	0.0	0.374099999666	0.824100017548	0.0	0.0	0.0	-72.7641983032	-114.008399963	28.7481994629	70	0.0	0	0.0	0.0	0.0	0.0	0.0	19.6338005066	-124.182502747	0.0	0.542599976063	0.812399983406	0.0	0.0	0.0	22.3600997925	-139.19430542	29.1247997284	70	0.0	0	0.0	0.0	0.0	0.0	0.0	7	
1	1	E1S01	Session Name	None	133	52	716858.6875	20.2351970673	716858.6875	0.0	-716838.4375	1001	-52.6380996704	-101.275100708	0.0	0.374199986458	0.823499977589	0.0	0.0	0.0	-52.6380996704	-101.275100708	28.8633995056	70	0.0	0	0.0	0.0	0.0	0.0	0.0	23.1364002228	-123.52469635	0.0	0.542800009251	0.811699986458	0.0	0.0	0.0	65.5028991699	-113.663200378	29.2511005402	70	0.0	0	0.0	0.0	0.0	0.0	0.0	7	
1	1	E1S01	Session Name	None	134	52	716858.75	20.2852630615	716858.75	0.0	-716838.4375	1001	-26.1543998718	-81.5288009644	0.0	0.374300003052	0.822899997234	0.0	0.0	0.0	-26.1543998718	-81.5288009644	29.0524997711	70	0.0	0	0.0	0.0	0.0	0.0	0.0	22.6595993042	-121.567901611	0.0	0.542500019073	0.811100006104	0.0	0.0	0.0	10.2444000244	-93.9040985107	29.0963001251	70	0.0	0	0.0	0.0	0.0	0.0	0.0	7	
1	1	E1S01	Session Name	None	135	52	716858.75	20.3152599335	716858.75	0.0	-716838.4375	1001	-54.9361991882	-82.3034973145	0.0	0.373899996281	0.822399973869	0.0	0.0	0.0	-83.6445007324	-83.0759963989	30.1583995819	70	0.0	0	0.0	0.0	0.0	0.0	0.0	21.1270008087	-125.446998596	0.0	0.542500019073	0.810899972916	0.0	0.0	0.0	-5.68819999695	-180.868804932	29.7052001953	70	0.0	0	0.0	0.0	0.0	0.0	0.0	7	
1	1	E1S01	Session Name	None	136	52	716858.8125	20.3457298279	716858.8125	0.0	-716838.4375	1001	-70.0208969116	-79.5774002075	0.0	0.373699992895	0.821500003338	0.0	0.0	0.0	-99.853302002	-74.1560974121	30.3129005432	70	0.0	0	0.0	0.0	0.0	0.0	0.0	19.326499939	-126.242897034	0.0	0.54240000248	0.809800028801	0.0	0.0	0.0	-10.5319004059	-135.872894287	29.6128005981	70	0.0	0	0.0	0.0	0.0	0.0	0.0	7	
